,text,label
1294,"Er det noget for en af jer, og @USER?",neutral
1295,"Muslimsk topmodel på historisk forside,",positive
1296,"#Spærret på rute 16 Hillerødmotorvejens forlængelse ved frakørslen til rute 6 Roskildevej i begge retninger pga. uheld. Trafikken passerer via frakørslen, og der er køkørsel i begge retninger. #P4trafik #tlf70100110",neutral
1297,"Snæver afstemning om ophavsretsdirektiv. 348 for, 274 imod det endelige forslag. Men meget tæt på, at MEP'erne havde åbnet for ændringsforslag - 312 for, 317 imod. Mere her #eudk",neutral
1298,Fragtskib med fuld kaptajn går på grund ved Langeland,neutral
1299,"Jeg har sunget 'Bøsserne fra Vestegnen', men jeg gør det ikke mere: Et fodboldstadion er et rum med sine helt egne regler Fredag fik fodboldklubberne Brøndby IF og OB hver en bøde, fordi deres fans sang homofobiske sange om FCK-spilleren Viktor Fischer.…",neutral
1300,Mistænkt sigtes for 50 drab og 39 drabsforsøg i New Zealand,neutral
1301,Læseværdig artikel det er værd at reflektere lidt over: Regnearksledelse har smadret vores system #dkpol,positive
1302,Jeg formulerer mig ikke altid lige klart. Og jeg ændrer også mening.Sådan er det at være menneske - heldigvis. Og Gud elsker os alligevel - pyha. #tro,positive
1303,Flamboyant er så 90'er. Kedelig er avantgarde.,negative
1304,"""... jeg synes, der er en tendens til, at mode bliver hysterick og grinagtigt. Hvis noget tøj er fedt of lækkert, så er det fedt og lækkert meget længere tid end en sæson og jeg har meget svært ved at tage det seriøst, når det bliver dikterende.""",negative
1305,"Jeg er altså ikke helt færdig med @USER. Hans konstante pres på målmand og forsvar giver en ekstra dimension. 

Allerede nu er han nummer to på vores topscorerliste (4 mål).

Han kan blive en af vores vigtigste signings længe og en frygtindgydende angriber i playoff. #vejleb",positive
1306,"Tallene, vi henviser til, er fra hjertestopregistret. bekræfter i dag, at det er de mest retvisende.",neutral
1307,RT @USER: Overvismand sætter klimaet allerøverst. Tid til at #dkpol følger med #dkgreen,positive
1308,"Svaret er blandt andet 70 år med europæisk fred, en styrket stemme i internationale anliggende og økonomisk fremgang 🇪🇺",positive
1309,"RT @USER: måske #dkmedier kunne gå et spadestik dybere og fremstille holdninger, fremfor referat af handlinger #Presselogen",neutral
1310,"Jeg må efterhånden erkende, at jeg er ude af stand til at indlede en mail med ""Kære Lone"" uden at have Shubidua i hovedet resten af dagen.",neutral
1311,"Jeg tænker måske det er det første, at hun rent faktisk udtaler sig om det. 

Og så er hun måske bare synlig i den del af debatten, hvor den del desværre er en del af hverdagen.",positive
1312,"Krise- og dommedags-retorik påfører unge angst for livet!
Navnlig blandt piger og unge kvinder er mistrivsel størst og øges.

Undgå at piske KRISE-stemning op. Overvej om kompetencer er den rigtige måde at løse klimaudfordring på
#dkgreen #klima #psykiatri
[LINK]",neutral
1313,"Min #fredagsbog er Stephen Kings (erindret elendige) Desperation, fordi er uenig med min erindring (og jeg vil være sikker på, at han tager fejl)",negative
1314,Det er sjældent helt så sort-hvidt,positive
1315,"»Nu hvor jeg har tænkt over det, Christiane, så kan jeg godt se, at jeg har jeg har smadret alle ruderne i dit drivhus, men du skal vide, at jeg er åben overfor, at du rydder op.«",negative
1316,"Igen har ret. Ja, vi skal holde op med at tale om skattetryk, men derimod om, at skat gør os trygge! #dkpol #dkmedier 
[LINK]",positive
1317,Så det bliver en Pepsi i varmen til sommer😉#dkpol,positive
1318,"Hver gang jeg får en smule politisk gejst og tro på, at der måske alligevel er håb ift. politik, så gør ét af partierne noget helt absurd og nederdrægtigt, der gør at jeg må vende mig langt væk fra politik for ikke at sprænge i luften af frustration #dkpol",negative
1319,Alternativet’s spidskandidat til Europa Parlamentsvalget - Følg med her 🌱:,neutral
1320,Politikerne dumper Rasmus Paludan-testen #Dkpol #IkkeGodtNok,negative
1321,"Vi har i William Blakes lige færdiggjort det album, der bliver vores syvende. Det er magiske klaversange. Og de udkommer til foråret. Første single 'Gone' er lige udkommet og den er et godt eksempel på lyden:",positive
1322,"Det er sgu lige før ja! Fandeme fjollet at sige, at kortet var tvivlsomt.",negative
1323,Jeg forstår ikke dit spørgsmål,neutral
1324,"Integrationsministeren er altså også forpligtet på at afskaffe fattigdom og reducere uligheden i samfundet. Hvorfor har regeringen skrevet under på FN´s verdensmål, når den tilsyneladende er skide ligeglad?",negative
1325,"Kære læger. Hvorfor går I ikke i dialog med ME-patienterne. Vi er sat helt uden for lands lov og ret og må være vores egen læge. Det må vi leve med. Men please lad være med at udsprede fake news og gøre os mere syge, fordi I ikke gider at sætte jer ind i videnskaben bag.",negative
1326,"Hvis du interesserer dig for global politik, demokrati, diktaturer og den internationale magtbalance og Kinas voksende indflydelse og den slags, så er det det her, du følger i dag.",neutral
1327,"Naturen, det billige skidt!",negative
1328,"Bo Henriksen synes, det er helt fair, at der nu - for en ellers sjælden gangs skyld - også bliver sat spørgsmålstegn ved hans position:
#sldk #achorsens
[LINK]",neutral
1329,"Det her er så absurd at det næsten ikke er til at bære. Og det skete med helt åbne øjne, og med alle advarselslamper tændt. 
Deres politiske amatørisme har kostet danskerne dyrt. Og de er frække nok til at kalde sig ""økonomisk ansvarlige partier"". #dkpol",negative
1330,Første håndtryk mellem Kim Jong-un og Putin,neutral
1331,"Her er det nødvendig med statlige investeringer, hvis dette skal kunne realiseres.",neutral
1332,Grønlands fiskeriminister Jeremiassen trækker sig efter en periode med tumult i fiskeripolitikken #glpol,neutral
1334,"Fin udmelding. Tak for det. Men hvad betyder det konkret for de vælgere, som stemmer på dig? Vil du stemme mod en regering baseret på SK’s mandater, hvis du kommer i folketinget også selv om den er ledet af @USER? #dkpol",neutral
1335,"""Livets vigtigste lotteri er, hvor man er født henne af. Og her har vi vundet i det globale spillotteri - alle os som bor i Danmark,"" siger udviklingsminister Ulla Tørnæs (V) i et oplæg omhandlende, hvordan vi kan hjælpe mennesker uden for landets grænser. #dkpol",neutral
1336,Jeg er godt tilfreds med mit. Bare sørg for at sætte penge ind på det inden månedens udgang,neutral
1337,"Det er forskerne, der kritiserer dit ministerium for at politisere. Læs dog artiklen, mand",negative
1338,"I Danmark har vi faktisk en “hadprædikant liste”, med individer som har indrejseforbud til Danmark pga deres ytringer, så at begrænse Paludan er altså ikke er “demokratisk” problem... det er en demokratisk nødvendighed. #PunchANazi",positive
1339,Så er den her💥 #diagnostik #sundpol #svardergørenforskel,neutral
1340,"SURPRISE! Regeringen lyver hurtigere end en hest kan rende. IGEN! Den ""gode politiske håndværker"" viser endnu engang hvor bagvendt hans hænder er skruet på. Politikere kan man ikke stole på, slet ikke højrefløjens egopræsident.",negative
1341,"⚽️ Der er i dag 1 #fodbold kampe/events mere, der vises direkte:

📺 0 på TV
💻 1 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",neutral
1342,"Hvorfor synes ministeren, at rapporten er så farlig? Såmænd bare at den dokumenterer det, som de fleste af os allerede ved og i øvrigt er almindelig snusfornuft. Vi kan blandt andet læse, at...",negative
1343,Vi tilføre Skat 13 mia kr og ansatte 2.000. Det har været linje siden 2015 - bare lidt folkeoplysning...,neutral
1344,"Jo, men kunne de ikke bare lade Paludan tage sin øretæver og så anholde dem der gjorde det bagefter, ligesom man gør med andre der er kronisk øretPveindbydende.",negative
1345,"Regeringen og vindmøllebranchen styrker samarbejdet med en ny hensigtserklæring, som underskrives i dag af og @USER. Læs mere her: [LINK]
#dkpol #dkøko #dkmin #dkvind",positive
1346,"Stop lige, de har aldrig vildledt mig, jeg har aldrig troet et hak på dem !! #dkpol",negative
1347,Odder skole er kommet tættere på at styrke elevernes dannelse gennem naturfag. Læs casen i ‘Mål med mening’ #bbdk19 #stem,positive
1348,"Flot, så dem der kaster sten og stikker har lov at gøre det de gør uden regning??? Fordi du er enig i deres handlinger men ikke i den andens.",negative
1349,Så var det der med klimaet måske ikke så vigtigt alligevel?,negative
1350,"God kilde siger, at Kasper Hjulmand og Morten Wieghorst skal danne makkerpar på trænerbænken fremover uanset, hvilken klub de ender hos. Mit gæt - og kun et gæt - Brøndby. #sldk",positive
1351,24/7 er underlødig sensations journalistik som minder om Ekstra Bladet. Sådan bør Statskroner i bruges. I øvrigt har vi ikke nok i DR?,negative
1352,"Og måske skal DA afholde sig fra “hurtige regnestykker”. Men i stedet tage højde for, at alle, der nærmer sig pensionsalderen ikke er i beskæftigelse og at alle ikke arbejder fuldtid. Så går regnestykker ikke lige så hurtigt. Til gengæld er de ikke forkerte. #arbejde #dkpol",negative
1353,"Frankrig løfter pegefinger mod briter inden topmøde: De skal opføre sig pænt, hvis vi forlænger #eudk #brexit",neutral
1354,Den fejl overlader jeg trygt til fejlens rette ejermænd: Carsten Sæbye og Frimann🥊🥊,neutral
1355,Et kig i politiets døgnrapport: To mænd anholdt på fersk gerning og lastbil fra OUH fundet delvist udbrændt #fyensdk,neutral
1357,"Medierne promoverer ham ikke. Men det er klart at de rapporterer, når Nørrebro brænder. Hvad skulle de ellers gøre? Det er jo ikke dem, der kan tie ham ihjel.",negative
1358,"Lidt skørt hvis AGF klarer sig videre imod AaB, og SøE klarer sig videre imod Randers, at AGF og SøE så skal mødes for 5. og 6. gang i sæsonen. De kunne have mødt hinanden i pokalen også for at nå de maksimum 7 der kan lade sig gøre. Men 6 vil stadig være SL-rekord #sldk",neutral
1359,Afprøv intervalgang med Jerry Ritz,neutral
1360,"Spændende hvor meget Onside aka Brøndby TV jagter en reaktion fra dommeren idag, når det nu gik Brøndbys vej! Det er vel allerede glemt og så er de igang med nedtællingen til Finalen! #BrøndbyTV #bifaab #sydbankpokalen",neutral
1361,LIVE: Krydstogsskib i havn - mange skal overnatte på skibet B.T. tilsyneladende eneste danske medie på kajen i Molde. Følg udviklingen i vores live blog. #dkmedier,neutral
1362,"Flabet tæmning bag støttebenet af Andreas Skov Olsen, inden han så sparker bolden i kassen til 0-2.
#FCNdk #sldk #vbfcn fcn",positive
1363,".@USER
.@USER
.@USER
.@USER
Anders Thomsen gav det polske publikum fuld valuta for pengene i årets SEC-kvalrunde 2 i Poznan. Een efter een fightede han sig helt op til det afgørende race-off og vandt det. Er videre til SEC-CH
copyright: sportxpress",positive
1364,Det udløser en ekstraordinær stor regnbyge og så er der ikke længere nogen der taler om klimaforandringer?,negative
1365,Det er noteret :) jeg siger ikke DTD virker for alle partier. Men for sosser gør det. Tølløse var mit stærkeste område i 2015 (vipperød var det i 2011) og der har jeg næsten ingen forbindelser til.,positive
1366,Brøndbynyt: De sidste 2 timer har vi fundet 1 nyheder til dig. Find dem på #sldk #brøndby,neutral
1367,"“Hvad ville I gøre, hvis de frivillige gik hjem i morgen?”🤷🏼‍♂️ Lynge Jacobsen inspirerer hele idrætten, NGO’er og politikere på #idrætstopmøde til hvordan flytter folk fra bænken til banen, når det gælder #beskæftigelse #integration #EnDelafNogetStørre ⚽️",neutral
1368,Bavarian indleder fase 1/2a-forsøg med HPV-vaccine,neutral
1369,"Det er ikke sådan, at vælgerne enten hader eller elsker Europa, påpeger redaktør på Die Zeit #dkpol #Europaparlament 
[LINK]",neutral
1370,"Ja, det tror jeg er en klog måde at gå til det.",positive
1371,Der vil jeg anbefale at du læser op på hvad de facto betyder. Det svarer til at lovgive om at svin skal slagtes på Grønland og derefter undre sig over at slagterier lukker.,negative
1372,"DF frygter at S skifter side i udlændingedebatten...
Det kan jeg også frygte - men det kommer helt an på hvilke områder der skiftes - paradigmeskiftet er sygt - lige nu får Radikale det uanset hvem der bli'r statsminister. 
[LINK]
#dkpol #dkmedier",negative
1373,RT @USER: I Esbjerg glemmer vi ikke EP-valget med og #dkpol,neutral
1374,"Du har fuldstændig ret. Det er en meget stor del af det. Vi skal virkelig helhedstænke og rundt i alle hjørner. Lidt reform her og der gør det ikke. 

Og mennesket skal i centrum!",negative
1375,Positiv stilstand hos vækstivrig Hirtshals-koncern,neutral
1376,"Hvad sker der med i dag, kan ikke komme ind??",neutral
1377,Er det t en strikkeopskrift? Så er det næsten det dobbelt af 25 cm = til det ca. passer. Hilsen humanisten 😁,neutral
1378,"At skulle vælge mellem Lars Løkke og Mette Frederiksen svarer til at skulle vælge mellem en far og en mor, det er enige 90 procent af tiden. #dkpol",negative
1379,"Med mindre det er en aprilsnar planlægger Algeriets præsident Bouteflika angiveligt at trække sig indenfor en måned, og bøjer sig dermed for de mange hundredetusinder, der har protesteret mod ham i gaderne i landets store byer | THE DAILY STAR",neutral
1380,"Men igen, hvorfor er det et krav at 'udviklere' har fuld adgang til 'databasen'? Og hvordan kan man forlade sig på troskabseder ... se bare hvordan det gik med Balder og misteltenen!
[LINK]",negative
1381,FDA godkender ny doseringsmulighed for Genmabs Darzalex,neutral
1382,Det er der ihvertfald ikke belæg for.,negative
1383,Så må de fortælle hvilke fordele de mener der er for DK ved at være med I EU? Og spar os for fred i Europa det er NATOs fortjeneste Og handels aftaler kan DK lave bedre og hurtigere end gennem EU bureaukratiet Jeg ser kun ulemper og det bliver værre,negative
1384,"I 1928 fik det tyske nazistparti knap 3% af stemmerne, i 1932 var stemte tyskerne for sidste gang i mere end et årti. 

Jf en meningsmåling vil 2,7% af danskerne stemme på et nazistisk parti ved valget. Hvor er Danmark om et årti - tænk over det, når lysene tændes i aften #dkpol",neutral
1385,"Mere brug af GMO i landbruget kan ikke løse alle vores problemer. Og vi er bekymrede for, at flere fødevarer ikke vil leve op til den sikkerhedsgodkendelse, vi ønsker. Siger Mads Flarup Christensen fra Greenpeace i #dr2deadline. #dkpol",negative
1386,"Det er nyt for mig, hvis Patrick har trænet MMA tidligere udover de seneste uger. Men selv hvis han har rodet lidt med det i sine unge dage, så har han jo stadig ikke den vigtige kamperfaring og et længere udviklingsforløb at trække på. Så det bliver op ad bakke uanset hvad.",negative
1387,"Jo, det er i Argentina. I Buenos Aires. Det er det her: 
[LINK]",neutral
1388,"Godt at høre, det ikke udgår helt. Blev sgu da lige bange :D",positive
1389,Liberalisme til salg!?#dkpol #ligevilkårforalle Nikolaj Saadat: DF høster politiske sejre på liberal magtesløshed,negative
1390,"Nej. 

Nørrebro gav Paludan de sidste vælgererklæringer efter de smadrede byen igen igen igen #dkpol #dkmedier",negative
1391,Afskaf minister pensionen. De kan selv betale som vi andre. #dkpol,negative
1392,Det er ikke kun Danmark der er ofre for vindmøllerne. Vi spilder tiden og pengene og udskyder rigtige holdbare grønne løsninger.,negative
1393,"Det er ikke Rød/Blå der gør forskellen, men at endnu ikke har haft så godt fat om magten, at de er blevet tilbudt en konkurrencedygtig pris for deres principper.

Alle de ""gamle"" partier har forlængst solgt deres sjæl og principper til højestbydende.",negative
1394,Jeg kunne rigtig godt tænke mig at høre holdninger til denne artikel! Kom med jeres bud. #dkpol,neutral
1395,Lang forlængelse = valg eller folkeafstemning.,neutral
1396,"Danske børn er for dårlige til sprog, men det kan en stor pædagogisk succeshistorie fra Horsens måske lave om på 👶📚",positive
1397,"Lidt et longshot - nogen, der ved, hvornår der åbner billetsalg til Guldtuben 2019? Eller hvornår det har været åbnet tidligere år...
#twitterhjerne",neutral
1398,"De 10 pct. rigeste danskere ejer næsten halvdelen af den samlede formue. En konsekvens af Budgetlov, som har fjernet milliarder fra velfærd i ➕ statslige uddannelsesinstitutioner og brugt dem på skattelettelser #dkpol
[LINK]",negative
1399,"⚽️ Der er i dag 3 #fodbold kampe/events mere, der vises direkte:

📺 3 på TV

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",neutral
1400,"Det er det garanteret! :D Hold øje med - så kan du se de kommende #twaalbar, #twedagsbar og #twaarhusbar",positive
1401,"Må indrømme, at jeg hellere ville have haft Zac Taylor og være gået all in på en quarterback i dragten, men jeg kan leve med det her alternativ. Største frygt er om Kubiak ikke har udviklet sit angreb siden 90'erne.",neutral
1402,"Sprittens forvandling: Se hvilke arkitektfirmaer, der er med i opløbet
[LINK]",positive
1403,RT @USER: Ebbe Sand holder øje med Nørgaard: Han vil stadig klæde Brøndby #sldk #transferdk,positive
1404,HØJ Elite og bagspiller Mikkel Sjøberg stopper samarbejdet efter denne sæson -,neutral
1405,"Frederiksberg Kommune vil løfte normeringerne til mininmumsniveau. Vigtigt skridt. Men vi skal have alle kommuner med. Minimumsnormeringer skal sikre et minimum af ressourcer, som kommuner skal bygge ovenpå, siger i #GodtBørneliv #dkpol #hvorerderenvoksen",neutral
1406,"Der gik under 10 minutter efter dét tweet, så fik jeg denne mail..! Det er første gang nogensinde, at jeg er blevet kontaktet om et konkret (dog fuldstændig irrelevant) job via LinkedIn #spooky",neutral
1407,"Jeg tror du har misforstået noget. De (fleste ) der kender mig ved, at min hustru er OB fan og som regel skyder skylden på dommeren, modstanderen eller kommentatoren 😃...men det lader til, at alt skal skæres ud i pap⚽️😃",negative
1408,"Forskerrapport dokumenterer, at fysisk krævende arbejde koster: Færre år i job, mere tid med langtidssygefravær &amp; mere ledighed - sammenlignet med andre lønmodtagere. Men det havde regeringen v/@USER IKKE hast med at offentliggøre...#dkpol #arbejde",negative
1409,Gravesens stop! Alt for tidligt,negative
1410,Vi vil hellere have noget med diabetes!!!,neutral
1411,"Radio24syv vil ikke søge om forlænget sendetilladelse,det er deres valg og hvis de ikke havde klaget var det kun 50% af de redaktionelle medarbejdere der skulle arbejde fra provinsen.
KLYNK KLYNK FRA VRØVLE HOVEDER:
Hvad med lidt selv-indsigt""🤔
#dkmedier #dkpol #dkbiz",negative
1412,"Normalt og normalt....
Intet normalt i en forhandling om EU udmeldelse mellem borgerlige og arbejderpartiet.
Once in a generation - selv i DK.

At det så er en tvungen opgave, fordi det parlimentariske flertal ikke er på plads... Av den havde ikke gået under Fogh.",negative
1413,"Nej alle er ikke enige om at han er nazist, og det er folk som dig der kalder folk det, som skaber had og splid.",negative
1414,I politik og andre sammenhænge betyder rød farve stop og fare ....,negative
1415,"Værft klager efter dyr udbudsrunde: 'Vi sidder med en træls smag i munden' #dkpol #udbud #miljøstyrelsen
[LINK]",negative
1416,"Fake news i mainstream medier er forbudt! 

Mainstream medier må faktisk ikke lyve. Der er desværre alt for mange, der synes det er ok, at fake news DR og fake news TV2 er propagandakanaler for magthaverne og at de laver...",negative
1417,Landsret har for anden gang på en måned givet medhold i p-sag om bagatelagtig tastefejl. #kbhpol #dkmedier #dkforbrug,neutral
1418,"Jeg vil gøre en gratis tjeneste at viderebringe denne lille og letlæselige anvisning. Sværere er det faktisk ikke (Tak, 👍)",positive
1419,"2. Hvis det ER den ""rigtige jba"" skal han starte med at kigge indad og erkende at det var en kæmpe fejl IKKE at fortærke bif forsvaret i vinterpausen. Et bif forsvar, der nu har dummet sig i samtlige kampe.",negative
1420,Lad robotterne tage sliddet🤔 #arbejdsmiljø #dkpol,neutral
1421,Skal du ikke bare tage en kop the og gå en lille tur i haven...?,neutral
1422,"Hver borger i Gentofte tjener cirka dobbelt så meget som den gennemsnitlige danske lønmodtagers løn. Det er temmelig vildt.

I andre nyheder: De rigeste danskere, der bor i de dyreste huse med de største friværdistigninger, sparer mest op #dkpol #quellesurprise",negative
1423,Helt vildt sjovt 😂😂😂😂 #pldk,positive
1424,Ny i bymidten: En bid af Asien i Vissingsgade #vaf,neutral
1426,"Så han kan stå og bræge politibeskyttet foran et privat hjem tilhørende en kvinde han chikanerer, samme hjem hvor han sidste år brægede ting han nu er dømt for racisme for.",negative
1427,"Jeg havde ikke regnet med, at vi ville slutte i top 4, men nu har samtlige muligheder været der, så det er en kæmpe skuffelse, at vi i det mindste ikke har en mulighed for det på sidste spilledag. Pilen har stort set kun peget den forkerte vej i Premier League siden december.",negative
1429,Utilstrækkeligt forslag om redning af østersøtorsk #dkgreen #dkpol #cfpreality #endoverfishing,negative
1430,"Mere #fodboldguld. Nu fra Blackburn, hvor klubbens største fan sørgede for, at Blackburn Rovers vandt det engelske mesterskab i 1995. Se statuen og få historien her.",positive
1431,De er tosset med det kommer nok af at de ikke spiser KØD .De kan jo gøre som de vil men de skal ikke blande sig i hvordan andre lever,negative
1432,"Fundamentet for dansk eliteidræts succes ligger i elitemiljøerne. Derfor er det rigtig set at investere i at koble atleter, trænere og forskere tættere sammen, lyder det fra sportschefer. #vejentilverdensklasse #idrætspol #DKPol",neutral
1433,"Demonstrationer er en del af demokratiet. Men hvori består det vise i, at brænde uskyldige menneskers biler af? #fpol #eupol #Fmedia #dkmedier",negative
1434,"⚽️ Der er i dag 17 #fodbold kampe/events mere, der vises direkte:

📺 6 på TV
💻 4 kun på @USER
💻 7 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",neutral
1435,"Nej, det går ikke. For selvforståelsen vil det være en katastrofe ikke at have hade-objekter. Hvad skulle Inger Støjberg og Mads Fuglede så lave?",negative
1436,"“Min første tanke var, at man da ikke bare melder børn ud af grundskolen, tager små børn ud af daginstitutionen og tvinger en far til at sige sit job op, uden at nogen instans tager hånd om dem efterfølgende i rets- og velfærdsstaten Danmark. Men det gjorde man”#paradigmeskift",negative
1437,Idk mand det virker som om politiet er enige med mig siden de har banlyst ham fra både Nørrebro og Nordvest med et statement om at hans person udgør en fare for den offentlige fred🤧,positive
1438,"Mandag eftermiddag holdt F.C. København pressemøde om, at William Kvist nu er indstillet til en bestyrelsespost i Parken Sport &amp; Entertainment. Hør hele pressemødet med William, Ståle og Bo Rygaard i denne podcast! #fcklive 
[LINK]",neutral
1439,Demokrati...? Siger blot jeg ikke forstår du sidder hvor du gør.,negative
1440,"2/2 Derfor har jeg svært ved at se dette som argument mod prisstigninger. For mig at se ligner det nærmere et tegn på, at der er brug for en indsats på flere områder. Dyrere smøger og meget mere udbredelse af viden om alternativerne - og i særdeleshed sikkerheden ved alternativer",positive
1442,"Tror du selv på, SKAT kan finde ud af at kontrollere det?",negative
1443,GF Forsikring a/s: Prisregn: Sønderjyder hyldet for deres overskud,positive
1444,Aarhus Universitet: Arts: Nu kan forskere lave tekstlæsning på epo,neutral
1445,"Hvis du ikke ved hvem Rasmus Paludan er, så se det her⬇️
[LINK]",neutral
1446,RT @USER: Nordisk venstrefløj i fælles grønt udspil💚❤️,positive
1447,"Spred endelig det gode budskab. Der kan nu indstilles til demensprisen 2019. Så peg på en kollega eller arbejdsplads, som du synes bør hyldes for at gør en særlig flot indsats i sit arbejde med mennesker med #demens: [LINK]
 #værdighed #sundhedforalle #sundpol",positive
1448,Bedste smørrebrødsrestaurant i KBH? #twitterhjerne viser britisk gæst rundt.,neutral
1449,Glad FCM'er provokeret til scoring i YL-triumf #fcm #UEFAYouthLeagueSlutspil,positive
1450,"Hej jeg hedder Nanna. Jeg har haft depression og angst i rigtigt mange år, men kom først i medicinsk behandling her i efteråret. Det har været et vidunderligt skridt mod en normal hverdag og jeg er glad for at jeg fik samlet modet til at søge hjælp. #brydtabuet",positive
1451,Man behøver ikke at være DF for at synes at DR er ensidigt og at 24/7 er underlødigt og Ekstrablad’s journalistik!,negative
1454,RT @USER: Meget trist 🇬🇧/🇪🇺/🇩🇰,negative
1455,"Haha, du samler vel på Champions League-titler? Jeg samler i øvrigt hverken på Liverpool- eller City-mesterskaber ...",positive
1456,"Mathvinderen fra mandagens Superligakamp havde europæisk fodbold som et stort mål, da han vendte hjem til dansk fodbold #SLDK",positive
1457,Tellerup er da forlængst blevet et kæmpe brand!,negative
1458,"Tillykke! ([LINK], hvor du får tingene at vide, før du selv er klar over det..)",negative
1459,"Jeg husker tydeligt Pernille Vermund fra FT-valgkampen her i Nordsjælland i 2015. Hun snakkede rigtig meget om skattetryk og grundskyld som K-kandidat. Men ikke et ord om opgør med konventioner, grænsekontrol og problemerne med indvandring. #dkpol",negative
1461,Er det deres 10 mål i denne sæson hvor der skulle være dømt offside?,negative
1462,Hobro må undvære forsvarsklippe i første skæbnekamp,neutral
1463,"Jeg tror stadig ikke, at de rykker ned, men situationen er meget alvorlig. Fire nederlag i træk nu. Defensivt er de en rodebutik. Og derfor tror jeg at Schalke fyrer Tedesco. De kan tænkes at gå efter kickstart-effekten.",negative
1464,"Søndag kl. 12.00 går det løs ude mod Hobro IK på DS Arena.

Nicolai Poulsen er ude med karantæne, mens Mads Aaquist er skadet. Kevin Conboy døjer lidt med en skade og starter på bænken. På bænken sidder også U19-spilleren Tobias Klysner, der kan få debut #randersfc #sldk",neutral
1466,Er der det? Er det en mavefornemmelse? Synes der er nogle antifa typer som hader parlamentarisme lige så meget som du hader EL.,negative
1467,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,negative
1468,"Det er da super, dine øjne er da vigtigere and valgkampen. Og bliver du ikke 100% brillefri går vel endda.",positive
1469,"Helt ærlig. Det er lavet om til lægelig vurdering ifht. nuværende regler. Det giver meget større retssikkerhed. Anerkend dog det, og fortæl så om det yderligere, I vil. Ordet tiggergang er uværdigt og lugtet af valgkamp.",negative
1471,Det er vel meget normalt er medies techsider skriver om et populært techprodukt? En mobiltelefon er også et overvågningsprodukt. Skal den heller ikke dækkes? Kun dumb phones? Jeg har iøvrigt også set skrive en masse kritisk om data.,neutral
1472,"Det giver mening, at folkepensionsalderen følger udviklingen i levetiden. Det giver også mening, at vi har en seniorførtidspensionordning. Det er en dårlig ide at give specielle faggrupper, der har været på arbejdsmarkedet i bestemt tid, en særret. Alt for bureaukratisk #dkpol",negative
1473,"💬 Lad os høre, hvad du mener – bidrag til årets tilskuerundersøgelse i og hjælp os med at gøre det hele lidt bedre 👇🏼 #fcm #fcmlive #sldk 

[LINK]",neutral
1474,"Selv hvis du har ret, Thomas, (hvilket jeg godt kan forestille mig), er der jo ingen grund til at blive nedladende. Dårlig stil. Ikke godt for folkestyret og respekten for det.",negative
1475,"Michael det er ligesom når jeg vil blande mig i dit job, og fortælle at jeg måske har en løsning på multiresistens, hvad jeg måske har efter i 30 år amatør studeren det ville du nok bortfeje da du har en lang uddannelse med dig, den samme reaktion for man med en læge diskussion.",negative
1476,"Det har været en kæmpe fornøjelse, morten! Du er dygtig og utrolig behagelig at arbejde sammen med. God vind fremover - det kommer til at gå godt!",positive
1478,"UVM_dk: Fire ud af de fem regioner har oplevet en stigning i andelen af elever, der søger en erhvervsuddannelse. Højdespringeren er Region Nordjylland, der ligger 1,5 procentpoint højere end sidste år. Godt gået!
#uddpol #dkpol #eud",positive
1479,"Kære #twitterhjerne 

Hvem finansierer ? 

#dkpol #dkbiz",negative
1480,Mere krævende prøver er en af ambitionerne i @USER’s 10-punktsplan for en bedre læreruddannelse #uddpol #phudd #lærerudd,positive
1481,"behandlingstilbud... men det er urokkeligt meget bedre end at ligge i et helt mørkt rum, afsondret fra omverdenen fordi en patientforening mener at det er det bedste. Politik for sig, og lægevidenskab for sig. 7/7",neutral
1482,Rygning ..hvorfor skal staten have lov til at tjene mere på cigaretterne de snakker om at doble prisen argumentet for tiden er det koster hospitalsvæsenet altså vi skal alle betale men feks. Alle de sports skader som sportsudøver får det koster også samfundet og Hvad med bil osen,negative
1483,"Jeg bor i Sønderjylland, hvor indvandre har gået på motorvejene og går på markerne. Jeg har oplevet problemet... Jeg mener bare ikke at det er løsningen at sende dem ud pågrund af deres hudfarve eller navnet på deres gud.",neutral
1484,"Visitationszonen i Aarhus ophører til midnat. Vi vurderer, at der fortsat er en konflikt og fortsætter vores indsats mod banderne. Vi finder p.t. få våben og vurderer, at zonen ikke længere har samme effekt. #politidk #anklager

[LINK]",neutral
1485,Det er det da heller ikke. Men det hænger jo sammen.,neutral
1486,"Nu er det ikke danskerne ytringsfrihed der er truet Kristian, men blote en tosse der er et skridt længere til højre end dig, et skridt mere fremmedfjendsk end dig. Det er dig og dine der med jeres sprogbrug har ladet arsenikken dryppe. Læs Klemperes LTF, og accepter dit ansvar.",negative
1487,RT @USER: God orientering tak for det,positive
