text,label
"Det  mener jeg ikke er rigtigt, og jeg er meget ked af, at det har  udviklet sig på den måde, for vi må alle i det her samfund...",1
"I Dansk Folkeparti havde vi selvfølgelig ikke stemt for kontanthjælpsloftet, hvis vi ikke fandt det rimeligt.",1
"Pensionskasserne investerer rigtig mange penge, som i bund og grund tilhører os alle sammen.",0
"Når barnet er et år eller  yngre, begynder institutions- livet.",0
"Jeg synes dog, at det er vigtigt at understrege her, at den aktuelle bande- og rockerkonflikt jo udspringer af mange forskellige konflikter og ikke kun er en narkokonflikt.",0
Også Det Radikale Venstre kan støtte det her forslag.,0
"Det drejer sig om nogle af de mennesker, der har mest brug for hjælp fra fællesskabet, og derfor har vi selvfølgelig også en særlig stor forpligtelse til at sørge for, at de får hjælp.",1
"Flere investeringer i veje, baner, cykelstier, klimatilpasning og energirenovering i kommunerne, flere renoveringer af de almene boliger.",0
"Der er dog undtagelser, og det drejer sig om dommere og jurister ved domstolene.",0
"Spørgsmålet om genoptagelse af sagen har altså været grundigt behandlet gentagne gange af skiftende regeringer, og resultatet har hver gang været, at der ikke er fundet grundlag for nye undersøgelser.",0
"I øjeblikket kommer de ofte for  tidligt i institution mange steder, og det var jo derfor,  børnepasningsorloven blev gennemført.",1
På denne baggrund dannede de vestlige lande den Nordatlantistiske Forsvarsunion (NATO) i 1949.,0
Og så lidt anelser man i verdens forskellige lande at stille til rådighed for FN's ulandshjælp.,0
"Det er helt fint for mig, men jeg har valgt ikke at tilslutte mig den kristne religion.",1
Så vi har nogle spørgsmål til forslaget.,0
"»Står statsministeren fuldt ud bag Indenrigsministeriets  lånecirkulære, som sikrer, at kommunerne ikke kan overføre  værdien af fast ejendom til almindelig drift?«",0
Der er jo ikke noget frit valg for de  arbejdsløse.,1
"Det er også åbenbart, at store kulturnationer har en bedre mulighed for at konkurrere med indflydelsen fra f.eks. den arabiske kultur.",0
"Vi ved mere i dag, end man gjorde i 1930.",0
"Kjeld Rahbæk Møller i, at indholdet i disse regler får  konsekvenser for ulandene, og det håber jeg så er et signal  fra SF om, at når det kommer i Folketingets Europaudvalg, kan  vi sammen arbejde på forbedringer på det punkt.",0
"En sammenligning mellem den politik, som de daværende regeringspartier førte uden støtte fra anden side, og den politik, som siden er ført i Danmark af de nuværende regeringspartier, men ved OMS-forliget og andre lejligheder med støtte fra den såkaldte borgerlige opposition, viser, at Retsforbundet har øvet en indflydelse, som i dag savnes i dansk politik.",1
"Indførelse af en tilbagetagningspligt for emballage for både  producenter, forhandlere og importører vil jo medføre nogle  omkostninger i alle tre led, og det er nogle omkostninger som  i sidste ende skal betales af slutbrugerne.",0
Jeg vil så  nødig sige det igen.,0
Endelig skal jeg bare sige til hr.,0
"Virksomhederne skal kunne rekvirere danskundervisning for nydanske medarbejdere, der er tilpasset deres og arbejdspladsens særlige behov.",1
"Den nye ydelsesstruktur, hvorefter bl.a. afviste  asylansøgere modtager lavere ydelse end ansøgere, der  afventer en afgørelse, er en vigtig del af bestræbelserne på  at få afviste til frivilligt at rejse hjem.",0
"Så er der en meget central ting, som skal understreges hver eneste gang: vigtigheden af § 28 og 29 i lovforslaget, altså mulighederne for at ekstrahere oplysninger, selv om de i udgangspunktet er omfattet af § 24 og der altså er tale om et § 24-dokument, et ministerbetjeningsdokument.",0
"Det har jo altid været, kan man sige, offentlige institutioner og arbejdsgivere, der har forestået forhandlingerne, og ikke Folketinget, om jeg så må sige, eller regeringen direkte.",0
"Hvis vi, her tænker jeg på forligspartierne, vurderer, at kommunernes indsats og implementeringen af reformen ikke lever op til de politiske intentioner, så vil vi selvfølgelig gribe ind.",0
"Det er  sådan set dem, som påstår, at det her giver problemer.",1
"Det betyder også, at Danmark lever op til FN's anbefalinger om at bruge et nationalt menneskerettighedsinstitut, hvis et sådant findes.",0
"Narkomaner skal derfor have kvalificerede tilbud om afvænning,     ligesom behandlingsdomme skal bruges i stedet for fængsel.",1
"Advokatundersøgelsen vil, sådan som jeg i hvert fald  forstod, alene være af det skriftlige materiale, der ligger  der, og det, som er bagmandspolitiets umiddelbare opgave, er  i forhold til, hvad der er i strid med straffeloven.",0
"EU ser det fortsat som muligt at gøre dem, der kommer ind i Vesten fra tredjelande identiske med borgerne i de vesteuropæiske lande.",1
"I redegørelsen fra februar 2001 har man bl.a.  set på, hvad der gøres i Norge, Sverige og England og også i  nogen grad Tyskland for den sags skyld.",0
Alle ønsker at være af betydning for nogen og at kunde udføre noget… Vi har været alt for tilbøjelige til at skubbe de ældre – og i nogen grad også børnene – lidt til side.«,1
"Bare sådan for, at det nu er skåret ud i pap efter de faldne bemærkninger fra diverse ordføreres side.",0
"Derfor har jeg forsøgt at fremhæve nogle af de væsentlige holdninger, der altid ligger bag vore overvejelser og afgørelser.",0
"REGERINGEN ER VÆRD AT STYRKE   Det kan være svært for vælgerne at gennemskue disse forehold, og derfor er det en taknemmelig opgave for en opposition at rejse kritik.",1
"Det kræver uvægerligt, at foranstaltninger, som kan sjælpe erhvervene i konkurrencen, gennemføres hurtigt.",0
"Mulighederne for pasning af vores børn  er langtfra tilfredsstillende, hverken når det gælder sikkerhed for at få passet sit barn eller børnenes  udfoldelsesmuligheder.",1
"For 2 år siden offentliggjorde regeringen en uvildig  undersøgelse, der viste, at det administrative bøvl belaster  erhvervslivet med 22 mia. kr. om året.",1
"Der er brug for at genindføre fattigdomsgrænsen, så vi tydeligt kan se og opspore de mennesker, der har brug for hjælp.",1
"Det er endvidere en forudsætning, at der ikke antages at  være risiko for misbrug.",0
Det skal der rettes op på.,1
"Det er altså ikke en fidus, vi er med på i Socialdemokratiet.",1
"Det er noget af en frihed, man giver til amterne, skal jeg  love for, når amterne jo ikke må sætte skatten op, for så  kommer der nogle efter dem.",1
"Virkningen i praksis af sådanne forandringer er altid uvis, for hvad sker der i praksis, i den enkelte undervisningstime, hvor læreren og skolebøgerne ikke sådan forandrer sig?",0
Det er jo sådan set ikke til diskussion.,1
"Tilsynet skal sikre, at skolen overholder lovens krav.",0
Selvpensionisters ligestilling sikres uanset opsparingens fordi.,0
"Jeg tror, det er utrolig vigtigt, som  socialministeren også sagde, at der nu kommer til at ske  noget på det sidste store misbrugsområde, som der ikke er  blevet taget hånd om.",1
"Det er en udløber af vores drøftelse i foråret, som flere har nævnt, omkring fiskeriloven, hvor det jo netop fra erhvervets side også blev rejst: Her har vi altså brug for at få styrket praktikken for fiskerne.",1
Men fordyrelsen vil desuden smitte af på de ældre boliger.,0
"Vi vil give flere valgmuligheder, men det skal handle om den enkeltes behov og ikke om konkurrence mellem offentlige og private udbydere af de samme ydelser.",1
"Så det, som er den store undren, er, at hvis det er seriøst ment, at det her skulle være en hjælp for syge, er der ingen grund til at lægge yderligere pres på ved, at man så ændrer refusionsprocenten.",1
"Alle værdier i et samfund, fra de største til de mindste, er skabt ved arbejde.",1
"Jeg forstår, at boligministeren synes, det er en god  idé.",1
Drøftelser og dialog skal  der ikke være tvivl om.,0
"Debatten vedrører således de to vigtigste  organisationer, som vi er medlemmer af.   vigtige skridt i processen bliver NATO-topmødet i  april i Washington.",0
Det er ganske enkelt ikke rimeligt.,1
"For SF er der især tre ting som vi umiddelbart mener, at vi skal være særlig opmærksomme på: Inklusion Det giver rigtig god mening at inkludere flere elever i den danske folkeskole.",1
"I de 60.000 stemmer, der samme år var fastsat som minimum, manglede der 1427, for at Knud Kristensen i spidsen for fire andre folketingsmedlemmer atter kunne drage ind på Christiansborg.",0
"Som led i sagsbehandlingen skal kommunen tage stilling til en række forhold, herunder både placeringen og anvendelsen af bygningen, at brand- og konstruktionskravene i bygningsreglementet overholdes, og at krav, der fremgår af anden lovgivning, er overholdt.",0
"Nu har vi lavet lovgivning, der regulerer to af dem, og det er god lovgivning, og jeg ved, at vores kollegaer på de andre ordførerområder sidder og tænker på det samme.",0
"Ja, der må have været en del misforståelser i det, for den app, Quest, kan jo aldrig nogen sinde have EIS med i sit indhold, da det kun er den store terror og topkriminalitet, der indgår i det.",0
"F.eks. vil en studerende på en videregående uddannelse ifølge regeringens udspil »Bedre igennem uddannelserne« jo være tvunget til at gå til en eksamen forholdsvis hurtigt, men det bliver resultatet ikke nødvendigvis godt af.",1
"Det medfører en samling af uddannelserne svarende til den, der finder sted indenfor folkeskolen.",0
"Jeg vil starte med at sige, at jeg er enig med ministeren så langt, at jeg absolut ikke mener, at det er på Christiansborg, vi skal sidde og lægge madplan for hvert enkelt plejehjem og bestemme, om man skal have dessert, eller man skal have havregrød, eller hvad man skal have at spise på det enkelte plejehjem.",1
"Men der, hvor kæden springer af, er, hvor man hele tiden siger, at den gamle skattereform var så socialt skæv.",1
Det hører også med i billedet.,0
Danmark er ikke - og skal ikke blive - et multietnisk samfund.,1
"Jo, det kan godt være, at det ville være nemmere, men nemt er ikke nødvendigvis den rette løsning.",1
Regeringen skal nu i gang med at lave den her fleksuddannelse.,0
"Jeg synes bare ikke, det er acceptabelt, at mennesket udnytter sin intelligens til seksuel udnyttelse af dyr for egen vindings skyld.",1
Sådan forholder det  sig jo.,0
"Nu tager forespørgslen så helt konkret udgangspunkt i indvandringen, og det vil jeg selvfølgelig også godt forholde mig til.",0
"Jeg synes, det er ærgerligt, hvis den generelle tro er, at det kun er muligt at få kompensation ved domstolene, og det er også ærgerligt, hvis forbrugeren tror, at den eneste løsning er at lade sig repræsentere ved retshjælpsfirmaer.",1
"Mange offentlige myndigheder er underbemandet med personale og kompetence, hvilket svækker kontrollen med virksomhedernes udledning af giftige stoffer.",0
"Det var en ordning, der blev enighed om i Selvstyrekommissionen, og som jeg finder helt fornuftig og ordentlig.",0
"Det andet er, at jeg synes at høre fru Anne Baastrup i  starten af sit indlæg sige, at det er meget vanskeligt at  lave en international retsorden.",0
Vi har allerede med genopretningsaftalen taget fat på at håndtere udfordringerne.,0
"Derfor er vores erfaringer et utrolig godt billede på,  hvad den fælles valuta kan skabe af grundlag for høj  beskæftigelse og gode økonomiske og sociale vilkår i hele  Europa.",0
"For det første følger der med de hverv, som forslaget  omhandler, en række formelle forpligtelser og stærke  kompetencer og beføjelser, forpligtelser, der gør, at et  borgmesterhverv forudsætter daglig virksomhed i kommunen.",0
"Det med, at jeg nu skylder ikke bare én kvajebajer, men adskillige kvajebajere til hr.",0
"Søren  Kolstrup tilsyneladende ikke hørte efter, hvad jeg sagde  indledningsvis.",0
"Derfor er vi nødt til at fiske med omtanke og omlægge landbruget til økologi, så det kan sameksistere med naturen.",1
"Hvis vi går ud fra, at Danmark laver kreativ bogføring - det mener jeg ikke vi gør i forhold til gældslettelser - så er vi i hvert fald ikke ene om det, for det er anerkendt international praksis i forhold til at opgøre bistanden, at man tager gældslettelserne med.",1
Her bør Folketinget stå sammen om at få de ventelister væk.,1
"Det er jo også derfor, at kritik faktisk gør modellerne bedre, altså at der er nogen, der kan blande sig i debatten og sige: Hey, på den og den måde.",0
"Derfor har der siden været en tilpasning af økonomien, det anerkender jeg fuldstændig.",0
"Vi siger, vi godt vil have undersøgt, om der er kørt dobbeltspil.",0
"Og så vil jeg til sidst sige: Jeg er fuldstændig  overbevist om, at det gælder i dansk politik, som det gælder  i europæisk politik: Politik er tilstedeværelse, politik er  deltagelse, politik er argumentation, politik er forhandling.",1
"Derfor er det vigtigt bare at understrege, at der her er tale om et arrangement, som man efter Fyns Politis anbefalinger fandt en anden lokalitet til, og det kunne lade sig gøre.",0
"Jeg skal bare høre ordføreren: Anerkender ordføreren, at de arbejdspladser, der opstår, ved at man anlægger de kystnære havvindmøller, er midlertidige arbejdspladser og ikke blivende arbejdspladser?",0
"Jo, det gør vi såmænd, og jeg  har også stor tillid til det, der sker i menighedsrådene.",0
"Med hensyn til den beregnede besvarelse må vi også  spørge, hvad ministeren egentlig har tænkt sig i relation til  de kontrakter, der foreligger med Danmarks Radio og TV 2, og  hvor der er 1 års opsigelsesvarsel, kan dele af besparelsen  jo ikke opnås.",0
Et demokratisk samfund bygget på rettigheder.,1
"For det er det, der giver adgang til privat beskæftigelse, og private arbejdspladser er nu engang et helt afgørende element i en stærkere vækst.",0
Med finansloven for 2015 lykkedes det Enhedslisten at få afskaffet den gensidige forsørgerpligt for samlevende og gennemføre en række forbedringer for unge forsørgere på kontanthjælp.,0
"Det er skadegørende handlinger, som han foretager på person eller ting, mens han er på arbejde.",1
"Så ved jeg godt, at man siger: Jamen vil vi ikke have det bedst og billigst i forhold til en given ordre?",0
"Derfor vil vi gerne støtte det her beslutningsforslag, og vi synes måske, at vi skal prøve at skrive en beretning, hvor den enighed, der alligevel også har været i Folketinget, kan komme frem, så det rent faktisk bliver til noget ude i virkelighedens verden og danskerne kan være tørskoede, når de næste store regnvejr rammer.",1
Troels Lund Poulsen sige: Det bliver der ikke noget af.,0
Det nuværende  professorsystem er tungt og utidssvarende.,0
"Vi er i den socialdemokratiske gruppe tilfredse med, at  Højesteret har blåstemplet videoafhøringer af børn.",1
"Epoxy-sagen fra København har klart vist, at det er vigtigt, at arbejdspladserne har talerør i Folketinget.",1
En særlig indsats er nødvendig for at styrke kvindernes beskæftigelsesmuligheder.,1
"Derfor vil jeg kun tilføje dette: Vi ønsker at undersøge, om der er skifergas i Danmark, og vi vil ikke medvirke til at trække efterforskningstilladelserne tilbage.",1
"I dag er der godt nok som før nogle  rettigheder, der er forbundet med nogle pligter, men det er  først og fremmest en absolut nødvendighed for at kunne gerere  sig som et frit menneske i denne verden, f.eks. have mulighed  for at få et pas og kunne rejse frit rundt i verden, hvilket  i øvrigt som en selvfølge burde være en del af  menneskerettighederne.",1
Lær mere om  Fremskridtets parti  De har utvivlsomt læst mange utroværdige påstande om Fremskridtspartiet - og dem skal De da heller ikke tro på.,1
"Det holder hånden under debatten og betyder sådan set ikke, at vi ikke kan debattere f.eks. vanskelige integrationsproblemer.",0
"Jeg beklager meget, hvis jeg har misforstået fru Margrethe  Vestagers spørgsmål og udtalelse, men det tror jeg nu ikke  helt.",0
"Det synes jeg er en forudsigelse, som er meget, meget stærk at kunne komme med.",0
"Det er over 50 år siden, at den blå betænkning kom frem.",0
"Bjarne Laustsens ordførerindlæg mærke til,  at hr.",0
"Gennem uddannelsessystemet er vi med til at give alle borgere de redskaber og muligheder, der gør os i stand til at være aktive og demokratiske samfundsborgere.",1
"Det er femte gang, der nu måles, og resultaterne fra de seneste 3 år viser en markant forbedring på alle de indikatorer, som måler, om patienter med apopleksi får den anbefalede behandling hurtigst efter indlæggelsen.",0
"De er jo en naturlig forlængelse af den politireform, der tidligere er lavet, og som blev vedtaget med et bredt flertal i Folketinget.",0
"Ordføreren har derimod ret i, at vi har vægtet de faglige færdigheder meget højt.",1
Men heller ikke dette var nok!,0
"Det, der står tilbage, er jo, at Dansk Folkeparti ikke har kunnet fremføre et bevis.",0
Et mere gennemsigtigt og demokratisk EU Det europæiske samarbejde skal bringes tættere på borgerne.,1
Der peges i debatoplægget på to forskellige  udviklingsmuligheder.,0
"Nogle forældre eller pårørende har ventet i årtier på det her, og med det forslag, som er forelagt her, vil vi skabe den her fleksibilitet og forbedre mulighederne for de personer og de forældre med tilknytning til arbejdsmarkedet, som gerne vil passe deres handicappede eller alvorligt syge barn.",1
Det er de simpelthen alt for gode til.,0
Minimumsstraffe kendes eksempelvis i dag fra straffelovsparagraffen om drab mv.,0
"Vi må betale, hvad det koster at deltage i det fælles forsvar.",1
"Danmarks Radios og TV 2s særstilling ophæves, og de to medier ændres til private aktieselskaber, som indenfor rammerne af offentlige koncessioner pålægges at organisere de kvalitetstilbud, som er nødvendige for at hæve samfundets videnniveau.",0
De kæmper med psykiske problemer eller får konstateret alvorlige psykiske lidelser.,0
Væk skal resterne af den progressive beskatning.,1
"En række kommunistiske diktatorer har siden garanteret, at disse lande lydigt følger Sovjets udenrigspolitik.",1
"Et stort flertal i Danmark er modstandere af de 572 nye atomraketter i Europa og ønsker, at der tages initiativer til nedrustning og atomvåbenfrie zoner.",1
"Nu står der i regeringsgrundlaget, at lejelovgivningen skal gennemgås, med henblik på at lejere skal have bedre beskyttelse mod urimelige huslejeforhøjelser i forbindelse med moderniseringer, og der vil jeg gerne spørge ministeren, hvilke tanker man har gjort sig i tårnet.",1
"Og der er ikke nogen tvivl om, at sidste år var – og det her år bliver det formentlig også – et meget, meget kritisk tidspunkt i hele fællesskabets historie.",0
"Torben Hansen nævnte om, at vi ville opfordre til, at man satte sig sammen med de grønne organisationer og branchen, sagde vi for 2 år siden.",0
"Når vi alligevel kan tillade os så store skattelettelser, er det, fordi hele indkomstskatteafviklingsplanen over syv år og den massive lettelse af restriktionsbyrder vil indgive en så enorm optimisme til, at dansk og udenlandsk kapital kan investere givtigt i Danmark, at der er råd til at gå så vidt, som Fremskridtspartiet foreslår.",1
Derfor er der desværre ikke så mange andre metoder.,1
Man har ikke engang formået at lave en  stemmeaftale med sit forligsparti.,0
"Det har jeg ingen som helst kritik  af; jeg synes, det er en ordning, som fungerer.",1
"Lettere at passe børn hjemme  Dansk lovgivning har i mange år - inden for områderne skatter, sociale ydelser og arbejdsmarkedsforhold - stillet forældre, der selv passer deres børn, ringere end de forældre, som benytter offentlig pasning.",1
"ARBEJDSMARKEDETS FORHOLD.  - skal ordnes af arbejdsmarkedets parter, men hvis de heller ikke denne gang magter at opfylde kravene om 40 timers arbejdsuge, 4 ugers ferie og ligeløn, så må lovgivningen træde til og gennemføre disse skridt.",1
"Det handler ikke kun om, at nogle få mennesker tjener meget mere end andre.",0
Højere vækst Den økonomiske vækst i Danmark er gået i stå.,0
"Niels Helveg  Petersens svar, at for det første erkender man, at der ikke  var ikke noget entydigt FN-mandat til det Herculesfly, som  hr.",0
"Hvis nogen bryder den aftale, som det ser ud til regeringen vil, er det netop regeringen, der bryder en fælles aftale.",1
"Så er jeg jo meget interesseret i at høre, hvor meget erhvervs- og vækstministeren vil lægge vægt på skatte- og afgiftslettelser i den her jobskabelsespakke.",0
"Jeg vil gerne spørge ministeren helt direkte: Hvad er forventningen til det her sicilianske tilbud, som hr.",0
"Det er den forkerte vej at gå, fordi det skubber de danskere, der er længst væk fra arbejdsmarkedet, endnu længere væk.",1
"De frygtelige begivenheder i USA den 11.  september demonstrerede til fulde, at når trygheden angribes, kan troen på fremtiden også få et knæk.",1
For omkring 3 uger siden kontaktede Ombudsmanden Justitsministeriet telefonisk om sagen.,0
"Et land af Danmarks størrelse, med dets beliggenhed og folketal, kan ikke forsvares militært i brintbombernes tidsalder.",1
Kommunerne får ansvaret for genoptræning og dermed en stærk tilskyndelse til at udvikle lokale sundhedstilbud.,0
"I dag er det kommunerne, der betaler prisen for lange ventelister bl.a. i form af udgifter til sygedagpenge.",1
"Senest i finansloven for 2006, hvor  DF fik sikret 1 mia. kroner og en gennemsnitlig pensionsstigning på  12.000 kr. pr år.",0
Trafikoverflytning fra bilisme til kollektiv trafik sker ikke  ved de lavere billetpriser.,0
"Til gengæld mener jeg så, at tiden er løbet fra at regulere størrelsen af de butikstyper, som handler med de særlig pladskrævende varer, altså dem, der kan ligge uden for byerne.",1
"Og det er måske en flig, hvor vi bliver lidt uenige om det.",0
"Hjælp og omsorg, når du har brug for det Du skal føle dig tryg.",1
Og problemet er blevet større siden efterlønnen blev udfaset.,0
"Det betyder, at vi ikke behøver at forringe folkepensionen og afskaffe efterlønnen, som vi kender den.",1
"En del af disse er studerende, og nogle er for handicappede til at være på arbejdsmarkedet, men det må konstateres, at samfundet har en stor arbejdskraftreserve, som ved en lavere tilgang til de produktive aldersklasser ikke kan undværes i arbejdslivet.",1
"En årlig realvækst i det offentlige forbrug på 0,5 pct..",0
"Vi har altså for øje, at vi skal gøre tingene bedre.",1
"• Betalingsbalanceunderskuddet vil være nedbragt med en halv snes mia. kr., hvis arbejdstiden afkortes, og godt det halve, hvis arbejdstiden ikke forkortes.",0
"Det handler jo ikke bare om, at man kan planlægge sig ud af det.",0
"Det er jo et spørgsmål, jeg har stillet før, nemlig hvor  meget euroen fortsat skal falde i kurs, før man løsriver  kronen fra euroen, for at den ikke skal blive trukket med  ned.",0
"Ambitionen om at have bredde omkring de enkelte elementer i denne strukturreform er da fortsat en ambition, vi har, og derfor må jeg altså anholde – og det mener jeg virkelig dybtfølt positivt, det her – når fru Margrethe Vestager siger, at det bare bliver sådan en skueproces.",0
"Dem, der bliver handlet til det ene, kan også bruges til nogle af de andre former for menneskehandel.",0
"Jeg er stærk tilhænger af, at små partier kan indkalde deres suppleanter.",0
"Økonomisk  plan  med  Socialdemokraterne Plads  til  alle  der  vil, Retfærdige  krav  til  integrationen og  Ny  tryghed  i  udsatte boligområder.",0
"Samtidig har vi heller ikke nogen interesse i at styrke Erdogans argumenter om, at EU alligevel ikke er interesseret i reelle forhandlinger med Tyrkiet.",0
Tryghed er en forudsætning for velfærd.,1
"Vi er mere ambitiøse end regeringen på klimaområdet og ønsker, at 40 % af vores energiforbrug i 2025 dækkes af vedvarende energi.",1
"Derfor er det i dag sådan, at hvis man  sælger skovene, gælder jo naturligvis de regler, som gælder  anden privat skov.",0
Vi vil stoppe salget af rene benzin- og dieselbiler i 2025 – hybridbiler skal kunne sælges indtil 2030.,0
"Hvis det er den måde, man vil skaffe penge på, så er vi ikke med på at skaffe pengene.",1
"Javist, men friheden bliver jo illusorisk for mange, hvis der  ikke samtidig er et stærkt fællesskab.",1
De må ikke med en misforstået ide om »selvforvaltning« lades i stikken.,0
"For her står vi med et forslag, hvor vi netop vil give kommunerne, altså Slagelse, København eller hvem det nu skulle være, muligheden for selv at bestemme det, og skal det så virkelig være sådan, at ordføreren fra Liberal Alliance, som står og bander over, at Naturstyrelsen blander sig i Slagelse Kommune, samtidig skal være den, der forfægter, at Transport-, Bygnings- og Boligministeriet, eller hvem der nu regulerer det her, skal blande sig i, hvordan Københavns Kommune og Slagelse Kommune gør det på et andet område?",1
Det har man vel også taget stilling til.,0
Alene tørken i sommeren 2018 kostede landbruget et tab på flere milliarder kroner.,0
"Jeg mener, vi nu er vidende om og  også tidligere har været vidner til, at situationen har  udviklet sig sådan.",0
"Vi er måske det land i verden, som  producerer mest.",0
"Khader var inde på, at vi  er udsat for en besættelsesmagt, der sidder imellem  Middelhavet og Vestbredden.",1
"Fru Lisbeth Bech Poulsen siger, at det er ikke en social union, og det skal ikke være det.",0
"Thulesen Dahl sige her, er det ikke – det kunne man have en eller anden mistanke om, det vil jeg meget gerne have afkræftet – at så længe det går godt med oliekurs og dollarkurs, og så længe det går godt, med at der betales skat som stort set aldrig før – skattetrykket er højere i dag, end det var, da VK-regeringen trådte til – så kan man måske realisere en målsætning om at halvere gælden, men ikke nødvendigvis skaffe 60.000 ekstra mennesker i arbejde?",0
"Derfor er det mig temmelig  uforståeligt, at regeringen ikke vil ofre en krone på  finansloven, og derfor vil vi også nu her i dag opfordre  regeringen til at tage handsken op igen og være med til at  sørge for, at vi fortsat bevæger os i den rigtige retning,  når det går nedad med abortspiralen.",1
Man kunne jo også lade være med at blive ved med at give kæmpe skattelettelser til de rigeste.,1
Vi er villige til at forhandle et lille  storamt.,0
Fremskridtspartiet vil derfor virke for at få partidisciplinen opløst og de politiske partiers særbegunstigelser afskaffet.,0
Vi ønsker at 20 % af landbrugsstøtten skal gå til mere natur og mere økologi.,0
"Jeg tror, vi er ovre det punkt.",0
Dahlgaard -  men løbe fra det kan han ikke.,0
Derfor må kampen mod terrorismen ikke blive til en kamp mellem religioner.,1
"Det kunne være det med den offentlige information,  hvor jeg også synes, der er mange gode tilløb i det, der  sker både i Forskningsministeriet og også i andre  ministerier.",1
Så kunne man altså lige så godt lade  være at klippe dem væk.,1
"Det er os magtpåliggende, at de borgerlige partier forsvinder fra regeringen, og at de ikke får en ny chance.",1
"Det, statsministeren forholder sig til, er jo et rent politisk statement.",0
"Forslag, der betyder en væsentlig medbestemmelsesret omkring sikkerhed og miljø på arbejdspladserne, er under forberedelse.",0
"Også jyder og fynboer, som skal til København, må punge ud.",0
"Vort lands udvikling gennem historien er bestemt af vor kultur, dvs. de værdinormer, de religioner, den tro, de holdninger og den adfærd, som landets borgere har valgt og hævdet.",1
"Som nævnt er det her forslag jo stærkt til fordel for  erhvervslivet og giver en række fradrag, og der er da ikke  noget at sige til, at virksomhederne er glade for disse  fradrag.",1
"Landbruget skal satse på lokale, grønne fødevarer, som giver en højere pris hos forbrugeren.",0
"Og  Adoptionsnævnet er altså stedet, hvor man indtil videre har  bearbejdet, indsamlet og videreformidlet den her viden.",0
"Men med det beslutter man kun, om man vil have livsforlængende hjælp, når man er døende.",0
STEMMER TIL SF SKAL BRUGES  TIL REALISTISK SOCIALISTISK  POLITIK  OGSÅ DEN 23.,0
"Patienter skal færdigbehandles, inden de udskrives, og ingen skal liggeindlagt på gangene.",1
"Det er paradoksalt, at der er et flertal i Folketinget, der i ramme alvor tror på, at skolens hverdag med undervisning og læring kan styres fra ét sted i landet.",1
Af finansminister HENRY GRONBAUM    KILDESKATTEN ER DET AFGØRENDE   Forhalingstaktikken i de politiske forhandlinger om en skattereform kan ikke fortsætte.,0
KRISTIAN THULESEN DAHL ”Folke- og førtidspensionister mister årligt over 5.000 kroner til satspuljen.,0
Og vi har afskaffet brugerbetalingen til behandling af barnløshed.,0
"Jens Hald Madsen, der siger, at vi aldrig vil  noget, når det kommer til stykket, og som spørger, hvornår vi  kunne gå med til militær aktion over for Saddam Hussein.",1
"Vi skal kort sagt koncentrere os om lige  præcis de spørgsmål, der er vigtige for, at vores projekt, et  helt og udelt, fredeligt Europa, kan blive en realitet.",1
"Vi ser flere og flere sundhedscentre skyde op i kommunerne, vi ser, at der bliver dannet patientskoler på disse sundhedscentre, og at der bliver oprettet hold til bestemte grupper af kronikere.",0
"Virkningen af dem bliver imidlertid reelt oftest; at bestemmelserne går ud over de svagest stillede i samfundet, som ikke har mulighed eller evne for at indrette sig efter lovgivningskomplikationerne.",1
Vi har gjort en god folkeskole bedre.,0
"Men skal vi gribe fremtidens muligheder, er der behov for at gøre endnu mere.",1
"Jeg tror derimod på, at færre regler og færre økonomiske byrder fremmer iværksætteriet, så flere simpelt hen har lyst til at kaste sig ud i det at stifte egen virksomhed.",1
"Hvis der så også er nogle andre ting, vi skal ind at kigge på, kigger vi selvfølgelig på dem til den tid.",0
"Det skulle give os mulighed for at opbygge et godt og trygt samfund, hvor der er plads til alle.",1
"Boligbyggeriet må planlægges som en helhed, så at vi får en stabil byggerytme på et højt niveau.",0
"Fru Else Theill Sørensen har ret i, at Det Konservative Folkeparti har en hæderværdig status også med hensyn til de tidligere retningslinjer for tildeling af indfødsret, hvor De Konservative stod uden for det rædselsfulde såkaldte kontorcirkulære, som der var parlamentarisk flertal for.",1
"Erhvervsuddannelser gør Danmark rigere De unge, som tager en af landets mange erhvervsuddannelser i dag, er med til at gøre Danmark rigere i morgen.",1
Vi skal anspore alle til at gøre deres bedste.,0
"Dansk Folkeparti vil arbejde for, at der i de nærmeste år gennemføres en egentlig ungdomsbeskyttelseslovgivning, der skal hjælpe børn og unge med at styre uden om de værste farer.",1
"Præcis hvor stærkt  det kommer til at gå, ved vi ikke, men der vil blive truffet  nye beslutninger.",0
"Dertil kommer jo så, at enhver producent med sine aftagere kan lave aftaler om, hvilken mærkning der er relevant for det pågældende produkt på det pågældende marked.",0
En generel overskudsdeling omfattende alle virksomheder må gennemføres som en påbegyndelse af lønmodtagernes medejendomsret og medindflydelse.,0
Som foregangsland for bæredygtigt iværksætteri vil vi særligt i vores udviklingsarbejde særligt fokusere på entreprenørskab og iværksætteri.,0
Ældre Sagen stiller sig op og siger: Hvordan i alverden kan Dansk Folkeparti få det til at hænge sammen?,0
"Og et system der nedbryder menneskesmuglernes forretningsmodel, så ingen kan profitere på at tusinder af mennesker omkommer i forsøget på at nå Europa.",1
