,text,label
900,"NATUREN ER TØR 🚒👨‍🚒
- og derfor er det vigtigt at tænke sig godt om, når vi hygger os udenfor i det gode påskevejr🐣 En af vores vagthavende indsatsledere🚒👨‍🚒 giver gode råd i indslaget fra TV2 Nord 
#NaturenErTør #ViPasserPåJer #NordjyllandsBeredskab",positive
901,Y's Men deler ud af indtjente penge,neutral
902,Fredag aften kan AaB enten være (tilbage) i mesterskabsspillet eller tre point fra nedrykningsplayoff #sldk,neutral
903,"Det er noget af en stime, den 36-årige rytter er kommet ind i! Lidt af en start han har fået på 2019-sæsonen!",positive
904,"Jeg har det lidt mærkeligt med, at man kan lave journalistik på den måde. På den ene side er oplysningerne jo super relevante og interessante. På den anden side - kan man så det som journalist - sidde i en bar og høre folk tale og så lave en hel artikel om det?",negative
905,"Kommentar: Det er vel ikke en naturlov, at Tyskland og Frankrig skal ligge i struben på hinanden",negative
906,"Ro på. Du er et ukrudt, det ville ikke undre mig at din mor er din fars søster. Og efter de havde sammenleg, så kom du til verden. Men det komisk nok du påstår at du kender bedre til historien i Balkan, end de personer som rent faktisk kommer der fra.",negative
907,"Åbent spørgsmål; tror mænd, at kvinder ikke ser, når de lige kigger og vurderer ben&amp;røv&amp;det hele, mens man taler i professionel sammenhæng om noget arbejdsagtigt?
Er de ligeglade?
Er det meningen, hun skal se det?
Er det noget andet? 
Jeg shamer ikke, jeg undrer mig helt ægte.",negative
908,Det gør det imo.,neutral
909,"⚽️ Der er i dag 1 #fodbold kampe/events mere, der vises direkte:

📺 0 på TV
💻 1 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",neutral
910,Selv tak :-) Og det gør den da også!!,neutral
911,"18-årig fyret og bortvist på livstid for at spise af kanelsnegl i Føtex,",neutral
912,“Journalisterne” skriver konstant om fake websites … men når det er en af deres egne så er det ok? #dkpol #dkmedier,negative
913,"Homofobi er et generelt samfundsproblem, enig. Men det er blandt andet i fodboldens verden, at den trives bedst, og derfor mener jeg, at det er væsentligt at få en diskussion omkring det, hvilket situationen med Fischer og hans egen markering af holdninger har været et 1/2",neutral
914,"Så er det imorgen søndag det store bankoshow løber af staben! Pladesalg fra klokken 13, dørene åbner 13:30, og vi går i luften 15:00! Præmiebunken bugner, og Dansk Outlet spæder også til! 🙏💙 Ses vi? 😉",positive
915,"MADBORGERHUSET I LYNÆS ER GENOPSTÅET 😍 MUUUUUUMS!

#mad #fællesspisning #vielskerhalsnæs #udflytter #tilflytter #vandkantsdanmark #surfcenter #dkpol",positive
916,#ligestilling #dkpol håbet at #familiehuset virkelig sætter #børn over mor selvom det ikke ser sådan ud endnu,negative
917,"RT @USER: #dkpol #dkkultur Absolut en artikel, der er værd at læse

[LINK]",positive
918,Hun er urokkelig i sin umenneskelighed.,negative
919,995 sigtet for børneporno: Nu skal én sag afgøre alles fremtid,neutral
920,"Fuldstændig enig, vi bliver klogere. Jeg har helt sikkert også klubbriller på, og er jubeloptimist",positive
921,Jeg kigger skam i skemaet. Jeg bor nemlig lige op ad i terrænet. Går ture i naturen derude. Og når i skriver en artikel som denne afleverer i et falsk indtryk af forholdne. Problemstillingen er ikke ny. Men der er en politisk dagsorden om #LukSjælsmark.,negative
922,BILLEDSERIE: Hjerteforeningens lokalkomite mangler hjælpere for at fortsætte den traditionelle nytårsmarch.,neutral
923,"Espersen i mimose-mood!? Der kan man bare se :)

Lige her er altså bare en borger, der bruger sin borgerret.
Han er ikke en MF, der misbruger sin MF-autoritet.

PS
Det her sker kun, fordi FT ikke står for transparens og ærlighed mht. partistøtte. Noget i klemme?",negative
924,"Det nye forslag fra S gælder ikke min mor, det ved jeg med sikkerhed, hun er nemlig ikke nedslidt. Så nemt er det at konstatere hvem der i målgruppen trods 45 år med samme job. Hun vil heller ikke, så det er da godt, at ordningen er frivillig.",negative
925,"Det ville være nødvendigt at vide, da vi måske så godt allesammen på holdet kunne overveje bare at låne, da det er ret besværligt og transportere 3 computere med fra jylland + en fra roskilde :P",neutral
926,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,positive
927,"Top 20: Mandagsprogrammer i tæt duel #dkmedier #medienyt
[LINK]",neutral
928,Jeg er enig med Finansministeriet i denne sag: Staten tjener på dagpengesystemet #dkpol #dagpenge #dkøko,neutral
929,"Det er helt fair game, hvis det er dine egne filer og man f.eks. baserer statistikken på server-logs, men at omskrive href=“[LINK]” til href=“/snooping-script?redirect=[LINK]” er over grænsen, synes jeg.",negative
930,"Skandaløst ringe dommerpræstation over hele linjen. Hvis TVW og Okore er offside, så hedder jeg Henning, og hvis Arajuuri ikke laver hands, er der lang vej hjem, som Wafande ville sige det...",negative
931,Væk med julefedtet? Nyt fitnesscenter åbner i Birkerød #rudersdal #viborsmukt,positive
932,Gå ikke glip af paneldebat mellem #dkbiz og Spitzenkandidat samt spidskandidat til #ep19dk om erhvervslivets prioriteter for EU på mandag i - tilmelding kan stadig nås! #dkpol #eupol,neutral
933,"Ny tatovering i dag, åbent hus i tattooshoppen imorgen og samler min spritnye IPad Pro op på lørdag 👌",positive
934,Info fra USA: Siden 2004 er 500 aviser i tyndt befolkede områder (rural) lukkede. I disse avisløse områder stemte 62 pct. for Trump mod 46 pct. som landgennemsnit.,negative
935,Lige nu: Statsminister Lars Løkke Rasmussen mødes med #dkpol #dkbiz,neutral
936,"Sammen med har jeg talt med en del af de ft-medlemmer, der stopper, om hvorfor de stopper og om dansk politik anno 2018. Der var nogle interessante refleksioner undervejs #dkpol",neutral
937,".@USER og Scandinavian Avionics vinder Danmarks første F-35-vedligeholdelseskontrakt #dkforsvar 
[LINK]",positive
938,"Ja og ? Er det ikke sadan politikken i dag er
Dér er jo ingen af jer der har noget konkret at sige om virkelighed alligevel. Andet end det fremlæggelsens smùler viser fra et samfund der vil bedrage
Saa hvad er Ordenes fremlæggelse her værd ?????? NADA",negative
939,Fejl? Jeg stiller mig uforstående!,negative
940,Riisager udskyder omdiskuteret digital prøvevagt #dkpol #uddpol,neutral
941,"Det er så ikke den, jeg var lidt for entusiastisk der.

Vedkommende sidder længere væk fra cam og så vidt jeg husker er der NUL LYD. Full BLOWN autentisk. Og kun ift bipolar, alle de andre følger heraf præsenteres ikke først. 🙏🏻

#twitterhjerne",neutral
942,"RT @USER: #NotreDame tak til alle danskerne, der viser deres sort og støtte i aften 🙏🇩🇰 #dkpol",positive
943,"Og så sæt dog identitet på, hvem du er, fx et genkendeligt billede af dig selv eller dit navn!#dkpol",negative
944,"Fred være med det(høhøh). Men faktum er, at Fred har bevist væsenligt mere både i CL og PL end McFlurry, der stadig i mange situationer ligner en stiv teenager på kokain. :)",neutral
945,"Igen lyver AllanEU fra @USER. Det er jo patologisk. Hvori består fejlen, Allan? Hvor er det ukorrekte? Er du igen bare ude på censur af folk, som du er uenige med?",negative
946,Dagens dårligste nyhed :/ hvorfor hiver i folk ind der har været inde over TV2? Det gode ved jer er at i ikke gør som den lorte kanal :/,negative
947,Radio24syv | Klaus Riskær Pedersen stopper som vært på Radio24syv,neutral
948,"Nu er køen til min bus heldigvis væk. Men der står stadig en ligeså stor gruppe til de to andre busser. Ret vildt hvad det gør, når s-togene ikke kører. 😬",negative
949,Din bio siger du er lektor. Det synes jeg er imponerende. Og skræmmende. For du er da ret rablende.,negative
950,"Berlingske lavede engang en artikel. Danskere udtalte sig for eller imod kongehuset og resultatet blev:""Der er historisk få republikanere i Danmark. Ca. 82 pct. af befolkningen ønsker at bevare monarkiet, mens kun 13 pct. ønsker at afskaffe det"". Held og lykke 🧐",neutral
951,"Børnene er ikke prioriteret
 Det Kan vi da se
Thorning overtog efter en VKO regering, som lagde skat,politi og udlændingeområde/integration ned
 Thorning havde ingen vækst",negative
952,"Ja, han løber de unge gutter op 😉",positive
953,"Tror det gi'r bagslag for @USER. Måske tak til 2News for at vise løgn. #dkmedier: ""I bruger 20 minutter på at tilsvine S"" og ""I påstår Mette F. vil rulle stram politik tilbage - hun har klart sagt hun vil stå værn om - hvor er belæg? 
Svar: Øh, bøh"" 😡
#dkpol #dkmedier",negative
954,"Novra, for et selvmål. Selvhattrick, faktisk. 😳🙄",neutral
955,jeg er helt enig Per... det hænger også mig langt ud af halsen - de som tweeter har overhovedet ikke sat sig ind i de politiske programmer - men jeg har måske en synes jeg selv genial løsning - kan ikke komme ind på den nu for er forbeholdt 🤣😍,positive
956,"En så stærk narcissisme og trang til opmærksomhed på bekostning af sine medmennesker, er bare en fortabt stakkel, der spiller med på den aktuelle splittelses-diskurs i dansk politik.. :-( #dkpol",negative
957,"Som kandidat er man fri til at fokusere på hvad end man lyster.

Men mindre mudderkastning ville måske efterlade et mere troværdigt indtryk.

Eller bare 1 (en) hjertesag.

Medmindre man naturligvis ikke har nogen - så er det altid lettere at bashe andre 🤪😉",negative
958,Dropper planer om vindmøllepark ved Husby,neutral
959,"Hvor er det vildt, at det kan lade sig gøre! Nul skat er ikke ok, Amazon (og alle jer andre). Ikke et firma-mindset, jeg bryder mig om. #Amazon #ComingSoontoDK",negative
960,"""SK måske på vej til Folketinget."" 
Jeg er vred, ked af det og utrolig skuffet. 
Lige præcis som jeg havde det da Fogh gik i seng med DF.",negative
961,"En gruppe svenske forskere arbejder på at omdanne rester fra land- og skovbrug – såsom halm, grenaffald og savsmuld – til værdifulde fødevarer: #træ #dkskov #dknatur #landbrug #dkgreen #dkfood #fødevarer",positive
962,Det virkeligt svært for mig at gennemskue hvad der sker inde i Søren Esperens hoved🤯 andet end alt skidt er muslimernes skyld😫 meget ensporet og ensidig herre #dkpol,negative
963,Tror vi er mange der anerkender FCKs suveræne mesterskab. Forstår ikke pointen omkring en stenrig onkel? Som mange af de andre danske klubber har selskabet bag FCK spurgt deres aktionære om hjælp en del gange siden 90'erne - men det var nok udenfor familien,neutral
964,"Og er det tilstrækkeligt denne 'markedsfejls-tilgang', der satser på at levere ekstra information til markedet? argumenterer her for, at myndigheder i højere grad skal *forme* markederne med regulering og kreditstyring #dkgreen #dkfinans",neutral
965,"Det er lige meget, at ""Den danske sang"" blev skrevet til et korstævne i 1924, og at ”gay” egentlig betyder munter. De betyder noget andet nu, og det skal man kunne diskutere og forholde sig kritisk til, skriver forsker Jan Thorhauge Frederiksen #dkpol
[LINK]",negative
966,Om 20 år står det meste under vand alligevel. Er det så ikke ligegyldigt?,neutral
967,"Indtil den nye politiske realitet eventuelt melder os ud... Men det skal aldrig ske. For det er NU, at alle de etablerede partier i Folketinget siger endegyldigt FRA over for hadpolitik, racisme og uværdigt gensyn med nazisme og facisme i dansk politik!#dkpol",negative
968,"Hvis du ikke forstår forskellen, står du tilbage med en rød regering, og dit parti uden indflydelse overhovedet #dkpol",negative
969,"Prøv at tænke på det sådan her istedet: Hvis vi nu alle sammen kunne tage og opføre os ordentligt over for hinanden uanset køn, så ville det bare være skønt.",positive
970,Novo-ejers britiske hovedpine i stort aktiedyk: Mangler fortsat en topchef,neutral
971,"Unge nuværende og tidl. produktionsskoleelever har skudt bevægelsen MODSTRØM igang! Formålet er, at flere unge bliver hørt... Selvfølgelig, kunne man sige. Men der er lige blevet lavet en reform af området, uden at de unge blev hørt. #dkpol #uddpol #FGU",positive
972,"Jeg synes bare det er lidt ærgerligt, at debatten på den måde skal tvinges i gang, når problemet har stået på i årevis.",negative
973,Dybt bekymrende udvikling med gensidig eskalering. Brug for det modsatte. Dialog og deeskalering. Kun våben-industrien glædes over udviklingen.,negative
974,"Ingen af FCK's forsvarsspillere var gode nok til månedens hold i april i @USER, selvom man kun lukkede 1 mål ind 🤨 #fcklive #sldk",negative
975,"Ja, argentineren keder sig vel... han lever for midtugerne 😄",neutral
976,"Borgere anklager politiker i bibliotekssag: Du er inhabil Nr. Broby: Det er lidt pudsigt, at Søren Hillers, som både er skoleleder på Brobyskolerne og kommunalpolitiker for Radikale Venstre, har stemt for den biblioteksflytning, der gavner hans egen skole. D…[LINK]…",negative
977,"Anmeldelse: Carl Holst knockoutet af politik, pressen, politiet og pøbelen (Dette er en plus-artikel)",positive
978,"Ved stillingen 1-0 tænkte jeg, at går det her galt, så kommer Valverde til debat. Nu reddede Messi aftenen, men det vi var vidner til er ikke Barca værdige. Så er jeg ligeglad med, at vi kun har tabt en håndfuld kampe på to år.",negative
979,"Det altså lidt vildt det her!

Schweizisk højrefløjspolitiker begrunder valgnederlag i at de “druknede i en grøn bølge”!

En “bølge” der opstod efter @USER’s tale i Davos.

Ringe i vandet folkens.
Noget er sgu i gære!

#GrøntValg
#dkpol #dkgreen
[LINK]",positive
980,"Først lavede en centraliseringsreform, der resulterede i skolelukninger i massevis. Hver 5. drejede nøglen om. Så indførte han massive besparelser. Slutteligt hævede han tilskuddet til de privateskoler. 

Fællesskabets skole fortjener bedre! #dkpol #kompoldk #uddpol",negative
981,"Jeg er faktisk ret enig i, at det er et problem og et udtryk for en generationskløft, når du har en stor gruppe nyuddannede, der kommer ind på arbejdsmarkedet, som ikke kender til hele grundfortællingen om den faglige organisations struktur. 1/2",positive
982,Hvilken ? Du skriver ikke under noget opslag/Tweet 🙂,neutral
983,Rygning ..hvorfor skal staten have lov til at tjene mere på cigaretterne de snakker om at doble prisen argumentet for tiden er det koster hospitalsvæsenet altså vi skal alle betale men feks. Alle de sports skader som sportsudøver får det koster også samfundet og Hvad med bil osen,negative
984,23 følgere nu. Fremgang på 10% #GottliebEffekten,positive
985,"Vi er massivt til stede på Rungsted Strandvej pga skyderi. Flere er ramt. Vi melder ud her på Twitter, når vi har yderligere. #politidk",neutral
986,"Peter det bliver det også. Vi har stoppet bustilmeldingen lige Pt. Der er flere faktorer ind over nu, som gør at vi højest sandsynligt nulstiller listen og laver helt om. Mere info kommer senere, når det er på plads #VejleB #ForzaVejle",neutral
987,"Problemet er, at SAS oplyser de kun kan/vil ombooke til Star Alliance. Dvs. så skal jeg hjem med mellemlanding. Det gider jeg ikke",negative
988,RT @USER: Overvismand sætter klimaet allerøverst. Tid til at #dkpol følger med #dkgreen,positive
989,"Som med andre monumentale bygninger er her tale om en verdensarv, som rækker udover Frankrigs grænser. Har ikke meget at bidrage med økonomisk, men giver gerne lidt også til vores fælles kulturarv.",positive
990,"*frygt. Jeg lægger ikke ord i munden på dig, men forholder mig til de ord der er ytret af ham du tolker på. Hvis du insisterer på at din tolkning skal være præmissen, og ikke vil tage imod kritik af din repræsentation af det der står skrevet, så stopper snakken der.",negative
991,Mine forældre har dæleme aldrig gået med mig til sport. Cyklede og bussede den da selv?,negative
992,Uha det var langt tid og du er tålmodig at de gør det færdig ❤️❤️,neutral
993,Jeg synes de slår gnister,neutral
994,”Slaget er bestemt ikke tabt endnu”,neutral
995,"Vores medlemsvirksomhed påbegynder endnu et #DGNB projekt. ""Med en lejer som bliver Frederiks Plads et endnu mere attraktivt kontorområde, som bidrager positivt til udviklingen af #Aarhus bymidte,"" siger Ole Faurby,Læs mere:[LINK] #dkbyg",positive
996,"Kolo, høj sol, radio og kaffe. Det er KLART den bedste modgift mod en påske med mange gæster. Haps.",positive
997,"Nemlig, han er verdens bedste! Den Sanchez transfer har ødelagt hele vores løn budget og det betaler vi desværre prisen for nu 🙄",negative
998,"»Med Brexit vil Storbritannien blive til ""Little England"". Der vil være en reel risiko for, at Det Forenede Kongerige splittes ad, og vi vil splitte to dele, der substantielt hører sammen: Europa og Storbritannien.« 
@USER i interview med 
[LINK]",negative
999,Med disse gratis apps kan du klare alt fra kontorarbejde til billedredigering og musikproduktion direkte fra din browser.,positive
1000,"Benene er lidt møre, men selvtilliden er i top i Vendsyssel #sldk",positive
1001,Der er grønt og så er der pyntegrønt. Desværre... #fv19 #dkpol #dkgreen #derforuffe #stemgrønnest,negative
1002,"Det hænger bl.a. sammen med kultur - i Sverige og Norge tygger og snuser man tobak, imens man i DK ryger det. Jeg kender ikke prisen på nikotintyggegummi i Norge, men prisen på norsk snus er ca. 70-80 kr.",neutral
1003,Årh det er nørdet! 😍,positive
1004,Hvorfor bliver parallelsamfundet #dkmedier ved med at TRO de er troværdige? #DonsbachsForskning Mål nu og respektér respondenter ift jeres image. #dkpol,negative
1005,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",positive
1006,"Jeg er muligvis sent ude, men. Hvordan gik/går valget?",positive
1007,"Det var naturligivs Bournemouths Ryan Fraser. En spiller der i den engelske rygtebørs, er på vej til det røde Nordlondon. Jeg er i færd med en anmeldelse af rygtet, hvor jeg kigger på hvorfor han vil være et godt køb for Arsenal. Hvad synes du om Fraser til The Gunners? #pldk",neutral
1008,"Krise- og dommedags-retorik påfører unge angst for livet!
Navnlig blandt piger og unge kvinder er mistrivsel størst og øges.

Undgå at piske KRISE-stemning op. Overvej om kompetencer er den rigtige måde at løse klimaudfordring på
#dkgreen #klima #psykiatri
[LINK]",neutral
1009,"4 ud af 5?
Ud af de 11.000 nye der kan komme med i ordningen er der 800 der vil komme fra et arbejde. Så det er snarer 8 ud af 9.
#dkmedier #dkpol #detheltstorebluffnummer",negative
1010,"Onlineredaktør og kommunikationsmedarbejder i @USER: Kan du drive og videreudvikle onlinekommunikation og skabe en stemme i den offentlige debat gennem sociale medier, rapportskrivning samt pressearbejde? Læs med her: #dkjob #kforumjob",neutral
1011,"🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️ Det er hvad der sker, når man skærer i uddannelse. Internettet husker - gør vælgere? 🙄 #historieløst #dkpol #nohate #RefugeesWelcome",negative
1012,"Det er ikke nogen fejl, det er helt efter planen, derfor stopper de ikke",neutral
1013,DF har svigtet pensionister og I har støttet LLR-glemmer alt om 90 mandater-det er løgn..TD har svigtet-Han har spillet forkert med hans løfter om at han kunne bedst reder DK som en støtteparti..Jees strategi med mandatet osv.. er pur opspind!,negative
1014,LIVE: Krydstogsskib i havn - mange skal overnatte på skibet B.T. tilsyneladende eneste danske medie på kajen i Molde. Følg udviklingen i vores live blog. #dkmedier,neutral
1015,"opponere mod proportionsvandviddet. Ligesom det også skete på Ørestad Gym. Fine demokr. initiativer, som så fordømmes fra magtens tinder pga få unge som stadig øver sig. Det var kridt+vandfarve, og der var fjernet hurtigere end du kan nu at sige #grøntvalg 1000 gange.",negative
1016,"Hej, jeg er direktør i @USER. Du kender mig måske fra mine største hit såsom “ja, det er sandt, at hiv-positive i behandling ikke smitter”, “billedet af Tom Hanks i Philadelphia holder ikke idag” og “hvorfor er der mere stigma mod hiv end hpv, ku det være en rest homofobi?”",negative
1017,"Men hvis nu EB kun lagde *noget* af indholdet i Apple News+ og derved kunne nå nogle, der ellers ikke gider signe up, med et stærkt målrettet produkt/stofområde, fx krim?",neutral
1018,"Krimiromaner omdannes til tv-serie med Helsingør som omdrejningspunkt,",neutral
1019,"Vi offentliggør ny artikel i serien ""velfungerende markeder"": Forbrugerinddragelse i forsyningssektoren via aftalebaseret regulering? #dkøko #dkforsyning",neutral
1020,"Tænker motoren skal køre så og så mange minutter før der er tryk nok på bremseevne 
Så hvis motoren slukkes så tager det alt for lang tid inden den kan bevæge sig igen",neutral
1021,Gad vide om og m.fl. selv reparerer deres bil/cykel og laver alt håndværksarbejde i deres bolig...eller måske henter eksperter ind? #dkpol #dkbiz #rådgivere skaber værdi,neutral
1022,"RT @USER: Vi behøver ikke længere at bedrive satire. Tak for hjælpen, @USER. #dkmedier",negative
1023,"Det har du fuldstændigt ret i, og det er et stort problem for #dkmedier, at det ikke er lykkes at skabe en ordentlig booking-platform til dette segment.",positive
1024,"2. Hvis det ER den ""rigtige jba"" skal han starte med at kigge indad og erkende at det var en kæmpe fejl IKKE at fortærke bif forsvaret i vinterpausen. Et bif forsvar, der nu har dummet sig i samtlige kampe.",negative
1025,(2/3) NU MÅ VI LIGE!! Arh... Numåvilige! Ved Kirsten Birgit hvad det er der foregår? Ellers kunne du overveje at pudse hende på dine nye haters. Hun plejer at være rimeligt god til at lukke munden på folk.,negative
1026,"Her er det vel også samfundet der svigter? Gad vide hvem vi så kan få til at træde til når ""den voksne"" går i barndom? 🤔",negative
1027,RT @USER: Det her er sjovt... Endnu et...,neutral
1028,"Det er ikke Rød/Blå der gør forskellen, men at endnu ikke har haft så godt fat om magten, at de er blevet tilbudt en konkurrencedygtig pris for deres principper.

Alle de ""gamle"" partier har forlængst solgt deres sjæl og principper til højestbydende.",negative
1029,Det er jo nok lige præcis det de ikke gør 😃,neutral
1030,"Skattelettelser er svaret på personlig frihed. Skattelettelser er vejen til flere i arbejde, højere vækst og mere velstand. Det man beskatter får man mindre af.",positive
1031,"Efter sigende indsat mere end 400 brandfolk i Paris mod #notredameonfire En kæmpe operation. Iøvrigt er det flere brandfolk end der er på vagt lige nu, på samtlige de 53 brandstationer som dækker hele Sydjylland og 3 brandvæsner ialt",neutral
1032,"Det er så godt, @USER! Psykiatriske disgnoser skal ikke altid være en livstidsdom! #dkpol #dkpsyk #psykiatri",positive
1033,"På torsdag er der igen koncert i LiteraturHaus. 
Denne gang er det lydkollektivet SOUNDS + Andreas Borregaard og sangerinden Josefine Weber Hansen. 

Tid: 19.30.
Entré: 70 kr. / 50 kr. for studerende.

Læs mere på begivenheden herunder.",neutral
1034,Eller prøv med at Paludan bare er det naturlige næste skridt i den islamofobiske retorik 'en del på Christiansborg' har ført i årevis. Men nice try at skyde den videre til venstrefløjen...,negative
1035,"Om en uge er det tid til Danmarks første folkemøde om mad, måltider og fødevarer. Håber mange vil være med til smage og grine sammen. Alle er velkomne. Jeg glæder mig😀",positive
1036,"• Børn skal bare ikke dø, men desværre er det en virkelighed, der eksisterer, for mange forældre • Hvil i fred ❤️
Jonas Stokbro 6.2 2003 - 13.4 2019 
—————————————————
• Død, er en del,…",negative
1037,"1 gang om ugen. Måske lidt mere i starten. Og længere nede ad vejen ved man aldrig, hvad der sker. Måske flere præcise spor om træningstimen, vægttab, ernæring og velvære",neutral
1038,"Ja, skat på fortjeneste ved salg af ejendom er mere rimelig. Højere skat ind på indkomst (jf. at det er en arbejdsfri indtægt).",positive
1039,Han køber bygningen til kærestens frisørsalon,neutral
1040,"Erhvervsminister @USER, der er på trapperne med et byrdeudspil, bør nedsætte en kommission, der skal sikre enklere regler. Det mener a-kassen Ase, der sender en række konkrete forslag til byrdelettelser til ministeren.
#dkpol #dkbiz
[LINK]",neutral
1041,"Seneste nyt fra Danmark og Verden #nyheder: Mindst 28 personer er døde i turistbusulykke på portugisisk ø Mindst 28 personer er omkommet efter en ulykke med turistbus på den portugisiske ø Madeira i Atlanterhavet.
Det skriver flere portugisiske medier. H…",negative
1042,"Alle har ret til sin mening - ingen tvivl om det - men jeg mener dog godt at man må tænke sig om og tænke på andre end sig selv. Hans meninger kunne vel lige så blive sagt andre steder, og så ville alt dette være undgået - meningerne er vel de samme.",neutral
1043,Mette Frederiksen til pressen: - I skal opføre jer ordentligt,negative
1044,"Spændende dag i vente i DI om Digitalisering og Jura. Vi har brug for flere offentlig-private partnerskaber, øget adgang til data og mulighed for at prøve os frem med nye teknologier, jura og organisering. #dkpol #dkbiz",positive
1045,"Er ret sikker på, får lige så mange lyttere i morgen som får på #ghitagate samlet. #hvaskajegmeddender? #kompletuforskammet",negative
1046,Stiften inviterer til fødselsdagsfest i kæmpetelt på Banegårdspladsen,positive
1047,Flere lyskryds ude af drift,neutral
1048,"Vel ikke såååååå utroligt, når manden både er narcissist og sociopat.",negative
1049,Landsret har for anden gang på en måned givet medhold i p-sag om bagatelagtig tastefejl. #kbhpol #dkmedier #dkforbrug,neutral
1050,"RT @USER: Enig, denne leder har den klare tale, som er nødvendig. Den burde trykkes i alle medier.",positive
1051,"Problemet er her de dobbelte standarder ... får heller ikke fat i netop den pointe. Enten lever vi ned al hadsk tale, eller også vil vi opretholde ro, orden og anstændig omgang med hinanden #dkpol",neutral
1052,"Nu har franske Europe1 igen publiceret den artikel, der tidligere på dagen satte hele rygtemøllen igang. De har både citater fra løbsdirektør, Christian Prudhomme, og så mener de at vide, hvordan de tre etaper i Danmark kommer til at se ud.",negative
1053,"God kilde siger, at Kasper Hjulmand og Morten Wieghorst skal danne makkerpar på trænerbænken fremover uanset, hvilken klub de ender hos. Mit gæt - og kun et gæt - Brøndby. #sldk",positive
1054,"FLSmidth-formand vil hyre flere kvindelige ledere, men sænker målet: »Det er bedre at have et realistisk mål«",neutral
1055,"#CDU og tager i aften en „værkstedssnak”, der skal oparbejde flygtningekrisen og Merkels politik, før den bliver et trauma for partiet. Kansleren medvirker ikke, og det kan og bør man se som et opgør.",neutral
1056,Endelig noget at spille for: Lucas Andersen skuer fremgang,positive
1057,"💬 Lad os høre, hvad du mener – bidrag til årets tilskuerundersøgelse i og hjælp os med at gøre det hele lidt bedre 👇🏼 #fcm #fcmlive #sldk 

[LINK]",neutral
1058,"Der findes ikke ret meget der er lige så smukt og magifyldt, som solen der skinner gennem træerne på en lun forårsdag ❤️ Det sku da lige være Hjalmer 😄 @…",positive
1059,"Du skal ikke ta det personligt. Som sagt: Jeg mener, det er misvisende blot at betegne ham som politiker. Helt generelt. Og ikke bare i din live. Men i al omtale af ham. Jeg reagerer på dine tweets - ikke din live. Det var Finn 😉",neutral
1060,"Jeg vil gøre mit bedste for at dokumentere de første to dage på som professionel og være der om lørdagen i mit private med datteren. #uddpol #skills #eud #eux 

Følg det hele på Detailhandelsuddannelsens Facebookside: 👇👇
[LINK]",positive
1061,Ham i Østergade (overfor Ønskebørn) har været god til vores børn.,neutral
1062,"En minister kan have begået ulovligheder og løjet for Folketinget, men hvis der er flertal for ulovligheden, så får ministeren en næse, som man kan få mange af uden at det får konsekvenser.",negative
1063,Det er hvis vi gør noget og måske blander du tallene sammen,neutral
1064,"Kirke sender prædiken på Youtube I Ny Kirke er de hoppet på Youtube. Præst, prædiken og kristent budskab bliver filmet og lagt på internettet, så det kristne budskab kan nå ud til hele verden.",neutral
1065,Jeg kunne rigtig godt tænke mig at høre holdninger til denne artikel! Kom med jeres bud. #dkpol,neutral
1066,"Alarmisme 2.0 er absolut et fænomen. Se bare på retorikken op til militære interventioner, fx Irak. Men ift. klimaudfordringen så ser jeg ikke alarmisme som problemet, tværtimod. Med mindre man anser IPCC for at være galt afmarcheret. Og det gør jeg i det store hele ikke.",neutral
1067,De 118 likes må være de 118 medlemmer af LA! Dette er et udtryk for det totalte sammenbrud i det socialt bevidste menneske! 100% produktion og den evige stræben efter højere højere BNP har en vigtig sideffekt! Planetens nedbrud! Se for fanden på plastikøerne og på klimaet!,negative
1068,"🇳🇴🇳🇴 Det er altid fedt at høre noget om sig selv på norsk! 🇳🇴🇳🇴

Det er så koseligt!

VI ELSKER NORGE! Det gør vi bare! Det gør alle! 😁😍😍

Nu har vi snart 1 års fødselsdag i Norge! 

Heja Norge! 

Kjempe Bra!",positive
1069,"Sagen om DBU's valg af Copenhagen Sundays som EM-værter bliver mere og mere interessant. Nu har Ekstra Bladet også kastet sig over den. Holder I stadig fast i, at de to er de rigtige til at ""samle danskerne om EM 2020"" / #sldk",negative
1070,"Rp har forbud mod, at demonstrere det næste dørg i kbh politi kreds 👍. Politiet: Urolighederne på Nørrebro er ikke overstået",positive
1071,"Hey Det er da synd at din veltalende kollega Klaus Bundgård Povlsen skal lægge navn og ry til jeres tekst-praktikant's manglende danskkundskaber. Jeg fornemmer en ""kammeratlig samtale"" med kaffe UDEN kage onsdag formiddag 😉 #stopper",negative
1072,"Er der nogen der ved hvor de penge er kommet hen? Altså de er vel ikke bare forsvundet, NOGEN må da have fået glæde af dem??",neutral
